run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,3,logistic_regression,roc_auc,0.5224867724867726,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,3,logistic_regression,accuracy,0.631578947368421,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,3,logistic_regression,f1_macro,0.3870967741935484,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,3,logistic_regression,roc_auc,0.27116402116402116,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,3,logistic_regression,accuracy,0.6140350877192983,True,18.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,3,logistic_regression,f1_macro,0.3804347826086957,True,18.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,3,logistic_regression,roc_auc,0.5701058201058201,True,18.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,3,logistic_regression,accuracy,0.45614035087719296,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,3,logistic_regression,f1_macro,0.37072649572649574,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,3,logistic_regression,roc_auc,0.25297619047619047,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,3,logistic_regression,accuracy,0.37719298245614036,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,3,logistic_regression,f1_macro,0.3401809733431157,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,3,logistic_regression,roc_auc,0.2179232804232804,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,3,logistic_regression,accuracy,0.9210526315789473,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,3,logistic_regression,f1_macro,0.912836632401665,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,3,logistic_regression,roc_auc,0.9834656084656085,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,3,logistic_regression,accuracy,0.8596491228070176,True,21.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,3,logistic_regression,f1_macro,0.8376068376068376,True,21.0,success,,398,
