run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
POP6_SEEDED_20260321,pima,privbayes_eps2,2.0,3,,0.4852380952380952,0.6486924653779962,1.3437217830777644,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps5,5.0,3,,0.4584848484848485,0.7225731417152108,1.4967605178270345,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps10,10.0,3,,0.46385281385281385,0.6892556870037342,1.427745704117998,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,madifft,,4,,0.5707792207792208,0.4943995063279672,0.9603303879835415,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.1,0.1,4,,0.4818181818181818,0.6338891135703721,1.231277480220136,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.2,0.2,4,,0.5008225108225108,0.6543074080176463,1.2709383382459642,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.5,0.5,4,,0.49809523809523815,0.6545371961332395,1.2713846827656838,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps1,1.0,4,,0.4716017316017316,0.6504465091907662,1.2634388597454267,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps2,2.0,4,,0.4767965367965368,0.651673601192078,1.2658223850577062,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps5,5.0,4,,0.47549783549783553,0.6358883179000713,1.2351607702417178,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps10,10.0,4,,0.5018614718614719,0.6343668679815426,1.2322054788794548,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,madifft,,0,,0.3838918283362728,3.627002784443183,8.739415618091936,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.1,0.1,0,,0.5145992553399961,1.9436188842255713,4.683231373649768,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.2,0.2,0,,0.46991965510484024,1.8758790590194843,4.520009418344934,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.5,0.5,0,,0.5328238291201254,2.1489727493956767,5.178040140877854,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps1,1.0,0,,0.5279247501469724,1.9087428863541565,4.599196191266864,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps2,2.0,0,,0.5300803448951598,1.839915217173341,4.433353030193023,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps5,5.0,0,,0.4812855183225554,1.8850831280083868,4.542187009334558,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps10,10.0,0,,0.5151871448167744,1.838878665685315,4.430855415826067,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,madifft,,1,,0.40662355477170287,3.1066800105918198,7.485676030201429,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.1,0.1,1,,0.5581030766215952,1.8910982851639386,4.55668078326161,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.2,0.2,1,,0.5581030766215952,1.8910982851639386,4.55668078326161,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.5,0.5,1,,0.5945522241818538,1.8910982851639386,4.55668078326161,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps1,1.0,1,,0.5343915343915344,1.9350029457193525,4.662470907771789,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps2,2.0,1,,0.5369390554575739,1.9329785325084463,4.657592999072973,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps5,5.0,1,,0.5222418185381148,1.885330164960376,4.542782255251027,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps10,10.0,1,,0.5257691553987851,1.8606888247037563,4.483407910457829,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,madifft,,2,,0.44542426023907505,3.9831526637378802,9.597573717898157,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.1,0.1,2,,0.577111503037429,2.0877575423067682,5.030539527094986,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.2,0.2,2,,0.5326278659611993,2.073019442588809,4.99502745652019,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.5,0.5,2,,0.5908289241622575,1.9736999092294156,4.755712867420435,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps1,1.0,2,,0.6145404663923183,2.0021177380869943,4.82418682018811,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps2,2.0,2,,0.5461493239271017,1.9879637244501742,4.790082129569489,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps5,5.0,2,,0.47619047619047616,1.9342497803854184,4.660656124251186,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps10,10.0,2,,0.47050754458161864,1.8771764065926766,4.5231354318379156,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,madifft,,3,,0.52400548696845,3.863062375442527,9.308211121979806,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.1,0.1,3,,0.5800509504213208,2.097847636383374,5.054852032764772,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.2,0.2,3,,0.5784832451499118,2.0790180215294556,5.0094812845418,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.5,0.5,3,,0.512835586909661,2.224286575651578,5.359511969976583,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps1,1.0,3,,0.5502645502645503,1.9536830450842944,4.707481392141336,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps2,2.0,3,,0.5159709974524789,1.89089084917466,4.556180957528851,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps5,5.0,3,,0.5269449343523418,1.872507590964163,4.511885724394394,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps10,10.0,3,,0.5247893396041545,1.8913463367181775,4.557278473904834,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,madifft,,4,,0.44836370762296696,3.2570452501448264,7.847987393347907,skipped,Strong audits skipped.
POP6_SEEDED_20260321,heart,privbayes_eps0.1,0.1,4,,0.48579267097785617,1.8915820303279722,4.55784638756163,skipped,Strong audits skipped.
