dataset,seed,generation,agent_id,utility,fidelity,normdcr,mia_auc,mia_adv,class_kl,params,guard_failed,fitness,selected_by,privacy_gate_count,relaxed_gate_count,total_candidates,mia_thr,normdcr_thr,relaxed_mia_thr,relaxed_normdcr_thr,utility_floor,pass_rate,n_passing,n_candidates,selected_agent_id,selected
adult_income,4001,1,g1_a4,0.2954304572899082,3.1647901274555005e-05,30.55885797225074,0.4896777777777777,0.0206444444444444,0.0,"{'device': 'cuda', 'timesteps': 152, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 77, 'lr': 0.0004189806751759169, 'agent_id': 'g1_a4'}",False,1.310235826092378,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,False
adult_income,4001,1,g1_a5,0.5355701977270022,4.6509373192672645e-06,19.19701116981225,0.4985666666666667,0.0028666666666665,0.0,"{'device': 'cuda', 'timesteps': 197, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 70, 'lr': 0.000926809449206679, 'agent_id': 'g1_a5', 'hidden_dim': 115}",False,1.1411265592598103,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,False
adult_income,4001,2,g0_a1,0.6647084335656048,1.8493517248867697e-05,6.069545903481989,0.4947222222222222,0.0105555555555556,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 77, 'lr': 0.000550524970224008, 'agent_id': 'g0_a1'}",False,1.7412626622251968,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,True
adult_income,4001,2,g0_a0,0.6376649932007252,1.043522526146545e-05,8.811545925498327,0.4847,0.0305999999999999,0.0,"{'device': 'cuda', 'timesteps': 155, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 132, 'num_layers': 4, 'time_embed_dim': 67, 'lr': 0.0014499791147492354, 'agent_id': 'g0_a0'}",False,1.2323194977468006,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,False
adult_income,4001,2,g1_a4,0.318159255640671,3.079252868971062e-05,30.55885797225074,0.4938444444444444,0.0123111111111111,0.0,"{'device': 'cuda', 'timesteps': 152, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 77, 'lr': 0.0004189806751759169, 'agent_id': 'g1_a4'}",False,1.2162328004478742,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,False
adult_income,4001,2,g2_a3,0.2644826126836237,4.4916113325024666e-05,9.084466832538084,0.5166222222222222,0.0332444444444444,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 2, 'time_embed_dim': 77, 'lr': 0.000550524970224008, 'agent_id': 'g2_a3'}",False,1.2686100479369355,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,False
adult_income,4001,2,g2_a4,0.4649759993203347,2.5125817270989552e-05,9.816194467076611,0.4709222222222222,0.0581555555555556,0.0,"{'device': 'cuda', 'timesteps': 198, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 135, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 3, 'time_embed_dim': 77, 'lr': 0.000550524970224008, 'agent_id': 'g2_a4'}",False,0.9361969919912856,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,False
adult_income,4001,2,g2_a5,0.261569649170006,1.0088501381691589e-05,15.0738999260103,0.4783333333333334,0.0433333333333332,0.0,"{'device': 'cuda', 'timesteps': 155, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 108, 'epochs': 100, 'include_label': False, 'seed': 4001, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 132, 'num_layers': 5, 'time_embed_dim': 67, 'lr': 0.0014499791147492354, 'agent_id': 'g2_a5'}",False,0.155695683910806,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.0,0.0,6.0,g0_a1,False
adult_income,2,0,g0_a0,0.666609765678058,4.401839453078677e-06,52.6839604951002,0.4888222222222222,0.0223555555555555,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 109, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 112, 'time_embed_dim': 67, 'lr': 0.0005408638763463445, 'agent_id': 'g0_a0'}",False,1.1614274123686918,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,0,g0_a1,0.6167723661528796,1.3473720793957393e-05,16.707487873578188,0.561,0.1220000000000001,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'num_layers': 3, 'agent_id': 'g0_a1'}",False,0.8801857217754332,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,0,g0_a2,0.4491879416054259,9.275953292111437e-06,16.709620416341767,0.5143888888888889,0.0287777777777777,0.0,"{'device': 'cuda', 'timesteps': 208, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'time_embed_dim': 51, 'agent_id': 'g0_a2'}",False,0.6470424324030855,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,0,g0_a3,0.7601924879157507,5.021055658578542e-06,30.024617059336872,0.5096777777777778,0.0193555555555555,0.0,"{'device': 'cuda', 'timesteps': 201, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 160, 'lr': 0.000662436827363903, 'agent_id': 'g0_a3'}",False,1.4915340006037572,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,0,g0_a4,0.7707983602026619,5.63813428945536e-06,17.700520222829685,0.5339555555555556,0.0679111111111112,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g0_a4'}",False,1.3124151618620188,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,0,g0_a5,0.5515488868645773,2.9654193974679707e-05,10.702652678731848,0.530611111111111,0.061222222222222,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g0_a5'}",False,1.6139401276532157,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,True
adult_income,2,1,g0_a5,0.5699774651107785,1.1696796322563757e-05,16.212690208475664,0.5388888888888889,0.0777777777777777,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g0_a5'}",False,1.4049750535984602,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,True
adult_income,2,1,g0_a3,0.6716694959831049,7.449330157046517e-06,26.38781290173324,0.4950555555555556,0.0098888888888888,0.0,"{'device': 'cuda', 'timesteps': 201, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 160, 'lr': 0.000662436827363903, 'agent_id': 'g0_a3'}",False,1.659326462618974,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,1,g0_a4,0.6534771748370718,7.216354243206153e-06,15.569531410096172,0.5331777777777778,0.0663555555555555,0.0,"{'device': 'cuda', 'timesteps': 200, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g0_a4'}",False,1.171850079272816,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,1,g1_a3,0.7341003691484413,6.424720823544835e-06,37.3587883264377,0.520888888888889,0.0417777777777779,0.0,"{'device': 'cuda', 'timesteps': 227, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 118, 'lr': 0.0009524651290053116, 'agent_id': 'g1_a3', 'num_layers': 4}",False,1.537647312257661,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,1,g1_a4,0.4740649489385736,4.617960207313817e-06,63.14430454957153,0.4583555555555555,0.0832888888888888,0.0,"{'device': 'cuda', 'timesteps': 207, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g1_a4', 'hidden_dim': 112, 'num_layers': 3, 'time_embed_dim': 75}",False,6.811988167987337e-08,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,1,g1_a5,0.4830859844736344,5.243624614181212e-06,36.7078496915526,0.4890111111111112,0.0219777777777776,0.0,"{'device': 'cuda', 'timesteps': 157, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'agent_id': 'g1_a5', 'lr': 0.0014144601441325687}",False,0.5406027213338522,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
adult_income,2,2,g0_a3,0.665985165886048,7.918896678944618e-06,16.759910734850784,0.5291222222222222,0.0582444444444443,0.0,"{'device': 'cuda', 'timesteps': 201, 'schedule': 'cosine', 'beta_scale': 0.9, 'dropout': 0.1, 'cont_scale': 1.0, 'batch_size': 128, 'epochs': 100, 'include_label': False, 'seed': 2, 'lambda_cat': 0.5857142857142856, 'feature_weights_cont': [0.9442863464355469, 0.5737992525100708, 2.295197010040283, 0.5737992525100708, 0.5737992525100708, 1.0391188859939575], 'feature_weights_cat': [0.9253015518188477, 0.4910678267478943, 0.7202203869819641, 0.4910678267478943, 0.6179232001304626, 1.7160032987594604, 1.4487839937210083, 1.5896316766738892], 'continuous_idx': [0, 2, 4, 10, 11, 12], 'categorical_idx': [1, 3, 5, 6, 7, 8, 9, 13], 'categorical_cardinalities': [8, 16, 7, 14, 6, 5, 2, 41], 'feature_alpha': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'feature_gamma': array([0., 0., 0., 0., 0., 0.], dtype=float32), 'hidden_dim': 160, 'lr': 0.000662436827363903, 'agent_id': 'g0_a3'}",False,1.5583540339897166,fitness_escape,0,0,6,0.55,1.0,0.58,0.95,0.68,0.1666666666666666,1.0,6.0,g0_a5,False
