run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
UNIFIED_FINAL_20260410,adult_income,tvae,,0,logistic_regression,roc_auc,0.8728548026051896,True,974,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,0,logistic_regression,accuracy,0.8210060807075732,True,866,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,0,logistic_regression,f1_macro,0.7106450957207318,True,866,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,0,logistic_regression,roc_auc,0.8810384724270908,True,866,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,0,logistic_regression,accuracy,0.7113322277501382,True,74,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,0,logistic_regression,f1_macro,0.6112122323343445,True,74,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,0,logistic_regression,roc_auc,0.744175478546682,True,74,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,0,logistic_regression,accuracy,0.7521282476506357,True,139,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,0,logistic_regression,f1_macro,0.4292655224634023,True,139,success,,31654,
UNIFIED_FINAL_20260410,adult_income,madifft,,0,logistic_regression,roc_auc,0.5779871870034774,True,139,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,1,logistic_regression,accuracy,0.7855168601437258,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,1,logistic_regression,f1_macro,0.6612005301762893,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,1,logistic_regression,roc_auc,0.8321904475422306,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,1,logistic_regression,accuracy,0.7956882255389718,True,724,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,1,logistic_regression,f1_macro,0.7434008519593518,True,724,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,1,logistic_regression,roc_auc,0.8612432621752248,True,724,success,,31654,
UNIFIED_FINAL_20260410,adult_income,ctgan,,1,logistic_regression,accuracy,0.8235489220563847,True,535,success,,31654,
