run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
UNIFIED_FINAL_20260410,adult_income,ctgan,,3,0.49790151600839794,0.4951333333333333,0.1981037211127004,1.209651614047539,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,3,0.503347861576318,0.4713888888888889,0.4889225530769238,2.9854358724401986,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,madifft,,3,0.4982534746381019,0.4876444444444445,2.1174756790742886,12.929630289182946,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,4,0.4996131278494977,0.47306666666666664,0.3688934814780339,2.4020057625252735,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tvae,,4,0.5046062279018347,0.4823111111111111,0.16917181872488643,1.1015420543782495,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,ctgan,,4,0.49934118163797897,0.49864444444444445,0.1829337183195379,1.1911510168277943,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,4,0.4972279323184715,0.45811111111111114,0.5089245388782258,3.313801236546944,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,madifft,,4,0.5016150087014684,0.5063555555555556,1.7404694174436965,11.332858345580995,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,pima,gaussian_copula,,0,0.516400861396336,0.5091774891774891,0.5802211245069753,1.199457221153462,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tvae,,0,0.508209967090776,0.49402597402597404,0.459501244878688,0.9499000691625485,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,ctgan,,0,0.5346240407255981,0.5233333333333333,0.7319550965838274,1.5131279939239735,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tabddpm_single,,0,0.553728035953934,0.5489610389610389,0.4640075634064129,0.9592157180946521,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,madifft,,0,0.5403216018365358,0.5261904761904763,0.5170609310791856,1.068889844516176,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,gaussian_copula,,1,0.5106755580523565,0.5151082251082251,0.6061953355526416,1.4035267791110817,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tvae,,1,0.5187832256587912,0.5033766233766233,0.41541793551951833,0.9618190092029385,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,ctgan,,1,0.5396003037774518,0.531948051948052,0.6856641504081046,1.5875212825530782,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tabddpm_single,,1,0.566000506295753,0.5481818181818182,0.4530741819977646,1.0490046855573163,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,madifft,,1,0.5573275906910937,0.5365800865800865,0.5776182557469184,1.3373621380724605,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,gaussian_copula,,2,0.5130163089652494,0.4967099567099567,0.5802211245069753,1.2005727782859352,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tvae,,2,0.5355360666368438,0.5212121212121212,0.40012828406185935,0.8279311203554005,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,ctgan,,2,0.47355645024257115,0.49268398268398267,0.7854716107593254,1.6252697362498651,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,tabddpm_single,,2,0.576077872448148,0.576017316017316,0.5136138544300256,1.0627513996550304,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,madifft,,2,0.5401412773217649,0.5423809523809524,0.5490396832723179,1.136053256412508,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
UNIFIED_FINAL_20260410,pima,gaussian_copula,,3,0.5175313573927849,0.5099567099567099,0.5803017995134184,1.2020552270651605,success,DOMIAS error: DataSampler.sample_data() missing 1 required positional argument: 'opt'
